Variable01,Variable02,Variable03,Variable04,Variable05,Variable06,Variable07,Variable08,Variable09,Variable10,Variable11,Variable12,Variable13,Variable14,Variable15,Variable16,Variable17,Variable18,Variable19,Variable20,Variable21,Variable22,Variable23,Variable24,Variable25,Variable26,Variable27,Variable28,Amount,Class
-3.00,-2.45,1.65,-1.16,1.21,-1.55,-0.37,0.00,-1.21,0.12,0.61,0.03,0.15,-0.54,-1.37,1.06,0.03,-1.13,0.72,1.11,0.39,0.01,0.56,0.00,0.90,-0.31,-0.29,-0.10,247.20,0
0.96,-0.03,0.86,1.26,-0.90,-0.54,-0.35,0.00,0.49,-0.06,-0.44,0.07,-0.12,0.10,1.28,0.57,-0.72,0.28,-0.52,-0.05,0.06,0.08,-0.02,0.42,0.32,-0.47,0.05,0.06,60.56,0
1.38,0.58,-0.57,0.71,0.00,-1.41,0.30,-0.13,-0.33,-0.61,1.69,0.22,-1.16,-1.05,0.36,0.75,1.09,0.74,-0.12,-0.12,-0.10,-0.31,-0.06,0.34,0.52,0.28,-0.04,0.04,0.68,0
2.04,-0.67,-0.35,0.37,-0.15,0.91,-0.93,0.32,1.36,-0.16,-0.28,1.08,0.63,-0.36,0.94,-0.54,0.39,-1.36,-1.30,-0.21,0.21,1.27,0.23,-0.84,-0.47,0.63,0.03,-0.06,28.75,0
-2.71,3.47,-2.44,-0.75,-0.77,-0.86,-0.73,1.37,0.34,0.70,-0.07,0.63,-0.62,1.93,-0.17,0.18,-0.13,0.86,0.20,0.27,0.44,1.18,0.14,-0.45,-0.38,-0.17,0.56,0.38,2.13,0
-0.42,0.11,2.34,1.85,-0.31,1.07,0.37,0.10,-2.35,1.23,0.91,0.03,-0.14,-0.22,-0.93,-1.83,0.27,0.87,-0.24,-0.10,-0.36,-0.78,0.30,-0.05,-0.59,-0.08,-0.03,-0.10,102.46,0
2.03,-0.81,-2.03,-0.99,-0.15,-0.33,-0.41,-0.19,-0.66,0.88,0.50,0.01,0.53,0.11,-0.30,1.28,-0.35,-0.59,0.80,0.18,0.43,1.02,-0.12,0.24,0.21,0.04,-0.07,-0.07,94.79,0
-0.39,1.01,1.71,1.24,0.30,0.37,0.70,0.04,-0.43,0.24,1.00,0.74,-0.25,0.01,-0.36,-1.26,0.26,-0.24,1.13,0.18,-0.04,0.33,-0.20,0.03,-0.14,-0.29,0.22,-0.03,8.00,0
0.74,-1.33,0.21,-0.39,-1.43,-0.05,-0.43,0.08,-0.66,0.46,1.66,0.15,-0.72,-0.03,-0.76,0.57,0.84,-1.58,0.72,0.55,0.23,0.10,-0.19,0.27,0.29,-0.27,-0.03,0.04,275.65,0
0.13,0.52,-0.11,0.83,0.77,0.67,0.76,0.08,-0.58,0.06,-0.15,0.01,-0.48,0.61,0.58,-1.27,0.13,0.86,3.17,0.34,-0.08,-0.18,0.01,-0.25,-0.58,-0.10,0.25,0.16,67.69,0
1.02,0.29,0.25,0.71,-0.43,-0.93,0.01,-0.14,0.22,-0.23,-0.24,-0.42,-0.98,-0.07,1.33,0.46,0.05,-0.14,-0.18,-0.17,-0.29,-0.95,0.17,0.33,0.19,0.10,-0.03,0.03,2.24,0
1.01,-0.43,0.72,0.21,-1.16,-0.62,-0.53,0.13,0.71,-0.14,-0.13,-0.92,-2.30,0.68,2.05,0.24,0.09,-0.73,-0.48,-0.13,-0.14,-0.73,0.22,0.33,-0.23,0.82,-0.06,0.01,44.92,0
1.92,0.24,-1.40,0.35,0.50,-0.84,0.20,-0.25,0.40,-0.44,-0.36,0.63,0.70,-1.02,0.13,0.22,0.52,-0.40,0.01,-0.11,-0.32,-0.95,0.31,0.78,-0.29,0.16,-0.06,-0.03,1.15,0
-0.14,0.68,0.18,-0.69,1.04,0.78,0.38,0.45,1.28,-0.61,1.99,-2.87,-0.26,2.17,-0.91,-0.71,1.04,-1.02,-0.80,-0.30,-0.27,-0.47,0.15,-1.81,-0.84,0.22,0.29,0.07,6.22,0
1.73,-0.54,-1.23,0.34,-0.39,-1.54,0.27,-0.31,0.55,0.16,-1.01,-0.63,-1.28,0.74,0.83,0.12,-0.46,-0.10,-0.30,-0.06,0.26,0.57,-0.03,0.09,-0.03,0.73,-0.13,-0.05,130.61,0
0.98,-0.43,0.12,0.30,1.27,5.25,-1.57,1.13,0.90,-0.16,-0.84,0.23,0.04,-0.48,0.39,0.61,-0.81,0.73,-0.06,0.01,0.15,0.43,-0.12,1.10,0.55,-0.16,0.09,0.03,17.70,0
-1.47,1.49,0.85,-0.80,0.65,-0.22,0.57,-3.45,0.17,0.41,0.95,0.51,-1.03,0.06,-0.83,-0.11,-0.65,-0.20,0.25,-0.41,2.38,-1.02,0.18,0.02,-0.27,0.15,-0.20,-0.23,4.31,0
0.76,-1.29,0.77,0.17,-0.90,1.14,-0.73,0.47,0.85,-0.52,1.19,1.02,-0.48,-0.20,-0.45,-0.44,0.54,-0.99,-0.03,0.23,-0.01,-0.24,-0.06,-0.16,-0.13,0.91,-0.04,0.04,176.28,0
1.20,0.16,0.26,1.05,0.08,0.11,-0.02,0.11,-0.29,0.20,1.28,1.12,0.20,0.41,0.59,0.13,-0.67,0.06,-0.47,-0.09,0.17,0.46,-0.15,-0.25,0.62,-0.23,0.03,0.01,21.33,0
2.27,-0.16,-1.26,0.05,0.42,-0.22,0.02,-0.07,0.33,0.28,0.04,0.55,-0.15,0.54,-0.42,0.30,-0.75,-0.08,0.69,-0.17,-0.36,-0.86,0.24,-1.11,-0.21,0.29,-0.06,-0.09,1.45,0
1.62,-0.58,0.15,-0.53,-0.65,-0.37,-0.52,-0.09,-0.35,0.56,-1.23,-0.69,-0.20,-0.53,-0.32,0.91,0.34,-1.70,1.19,0.10,-0.09,-0.27,-0.17,-0.51,0.72,-0.20,0.01,0.01,49.35,0
-0.48,0.84,0.91,-0.15,0.42,-0.04,0.35,0.30,-0.55,-0.31,1.25,0.05,-0.80,-0.02,0.65,0.50,-0.02,0.14,-0.03,0.05,-0.20,-0.62,-0.02,-0.41,-0.21,0.12,0.27,0.08,2.11,0
-0.91,0.65,0.96,-0.79,0.38,0.39,-0.02,0.80,-0.12,-0.88,0.10,1.24,0.41,0.05,-1.59,-0.05,-0.23,-0.18,0.07,-0.02,0.06,0.25,-0.21,-0.72,-0.06,0.65,0.22,0.09,1.12,0
-1.15,0.91,-0.34,-4.39,0.01,-2.10,0.72,0.43,0.59,-2.59,-0.81,1.63,1.04,0.66,0.04,-0.59,-0.34,-0.41,-0.05,-0.45,-0.06,-0.33,-0.08,-0.03,0.39,-1.21,-0.22,-0.08,5.26,0
-0.62,1.05,1.33,0.21,1.28,-1.44,-0.41,-0.95,-0.36,-0.27,-0.46,0.82,1.53,0.05,0.02,0.11,-0.64,-0.29,-0.83,-0.38,1.00,0.13,-1.97,0.44,-0.71,-0.63,0.36,0.20,8.67,0
-5.16,-8.86,-2.57,2.70,-3.18,1.64,3.01,-0.40,0.70,-1.65,-1.87,-0.79,-0.26,0.83,2.64,1.44,-0.87,1.51,-1.32,5.86,1.77,-1.20,-3.18,-1.40,-0.70,-0.39,-0.42,0.61,3120.00,0
2.26,-0.02,-1.68,0.14,0.42,-0.45,0.23,-0.32,0.57,0.04,-1.76,0.48,0.86,0.06,0.08,0.09,-0.67,-0.72,0.39,-0.17,-0.41,-0.64,0.21,-1.15,-0.15,0.26,-0.07,-0.06,1.05,0
-1.12,1.95,1.17,-0.16,-0.15,-0.60,0.41,-0.77,-0.05,0.65,1.82,0.88,0.19,-0.50,0.21,0.47,-0.15,0.24,0.04,0.22,0.39,-0.78,0.09,0.39,-0.11,-0.01,-0.11,-0.27,9.04,0
0.93,0.10,0.43,1.39,-0.17,0.12,-0.05,0.15,0.12,0.04,1.20,0.97,-0.68,0.35,-0.67,-0.44,0.04,-0.45,-0.07,-0.23,-0.06,0.01,-0.07,0.01,0.71,-0.34,0.04,0.01,17.45,0
-1.51,2.25,0.55,1.26,-1.34,-0.40,-0.28,0.91,0.49,0.54,-1.24,-0.44,-1.85,0.50,0.00,-0.76,0.89,0.13,0.81,0.18,-0.01,0.21,-0.05,0.35,0.02,-0.22,0.42,0.21,20.40,0
1.72,-0.01,-1.27,0.33,-0.06,-1.24,0.24,-0.37,0.47,0.07,-0.84,0.77,0.50,0.15,-0.01,-0.10,-0.29,-0.83,0.16,-0.19,-0.27,-0.66,0.30,-0.01,-0.31,0.23,-0.06,-0.05,0.88,0
-0.50,-0.30,1.80,0.90,-1.09,1.30,0.16,0.50,0.99,-0.91,-1.39,0.39,0.02,-0.90,-1.09,-0.85,0.62,-0.55,1.08,0.31,0.01,0.26,0.26,-0.47,-0.41,0.52,0.15,0.19,168.78,0
-0.68,1.45,-0.58,-0.52,0.60,-0.87,0.88,-0.18,0.61,0.56,-1.10,-0.21,-0.30,0.16,0.58,-0.53,-0.59,0.19,0.02,0.27,0.27,1.03,-0.06,0.77,-0.84,-0.29,0.15,-0.08,1.54,0
-1.18,0.43,1.47,0.07,-0.29,-0.46,-0.06,-0.17,1.35,0.61,-1.20,-1.39,-2.67,-0.08,1.29,-0.49,-0.09,0.84,0.71,-0.24,0.28,1.09,-0.26,-0.04,-0.67,-0.13,-0.54,0.11,3.62,0
-0.34,2.14,0.52,5.00,0.62,0.67,0.25,0.56,-2.87,1.92,0.25,0.53,1.53,0.45,-0.48,-0.10,0.00,0.69,1.53,0.33,0.45,1.66,-0.27,-0.33,-0.36,0.71,0.36,0.15,8.50,0
-2.71,-2.01,-0.11,-1.94,-1.27,0.03,1.93,0.35,0.38,-2.66,-1.66,0.01,0.37,0.19,0.21,0.82,-0.98,0.59,-1.41,1.78,0.64,0.48,1.57,0.49,0.35,0.45,-0.25,-0.09,708.64,0
1.67,-0.77,-1.02,-1.68,1.33,3.37,-1.29,0.76,0.42,0.28,1.07,-3.68,1.96,1.37,0.29,1.82,0.50,-0.94,0.90,0.21,-0.29,-0.91,0.09,0.74,0.29,-0.50,-0.02,0.01,39.48,0
-0.87,0.40,2.55,-0.47,0.03,0.66,0.03,0.38,0.42,-1.07,-1.61,-0.70,-0.91,-0.34,0.07,0.28,-0.31,-0.17,-0.43,-0.16,-0.08,-0.15,-0.36,-0.77,0.21,0.33,0.04,0.05,13.34,0
-0.99,-0.21,-1.65,-2.04,2.43,2.97,-0.08,1.24,-1.63,0.03,-0.63,-0.21,-0.05,0.57,-0.23,-2.01,0.04,0.50,-0.94,-0.20,-0.35,-1.00,0.22,0.54,-0.29,0.51,0.19,0.07,83.27,0
-0.64,0.76,1.69,-0.40,0.89,-1.06,1.42,-0.92,-0.05,-0.11,0.05,-0.08,0.56,-1.10,0.50,0.32,-0.56,-0.35,-0.70,0.10,-0.37,-0.55,-0.21,0.38,-0.23,-0.16,-0.69,-0.47,1.68,0
-0.48,0.08,3.13,1.80,-1.15,0.78,-0.41,0.40,0.56,-0.51,-0.63,0.27,-0.48,-0.80,-0.13,-1.27,1.41,-0.42,1.73,0.27,0.15,0.80,-0.14,0.48,0.17,0.84,0.06,0.01,79.24,0
-0.33,1.31,-0.50,-0.35,0.27,-1.35,0.80,0.05,-0.23,-0.40,-1.04,0.39,0.50,0.52,0.39,-0.35,-0.40,0.13,0.03,-0.12,0.43,1.15,-0.05,0.09,-0.66,-0.28,0.25,0.25,2.08,0
1.19,-0.70,0.03,-0.55,-0.95,-0.90,-0.28,-0.21,-0.59,0.62,-0.74,-0.88,-0.87,-0.01,-0.11,0.64,0.73,-1.54,0.70,0.05,0.19,0.47,-0.22,0.50,0.80,-0.07,-0.02,0.01,43.68,0
-0.89,1.13,0.97,0.01,-0.46,-0.76,0.38,0.42,-0.51,-0.58,-0.44,0.20,0.22,0.40,0.65,0.27,-0.23,-0.31,0.01,0.01,-0.16,-0.51,0.05,0.39,-0.17,0.08,0.15,0.07,11.12,0
1.90,-1.13,-0.44,-0.41,-0.58,1.04,-1.14,0.27,0.21,0.51,-0.52,0.79,1.10,-0.35,1.22,-2.60,0.59,0.14,-1.91,-0.75,0.00,0.82,0.22,-1.23,-0.38,-0.04,0.10,-0.04,1.16,0
-0.35,0.32,2.79,-0.39,-1.11,-0.47,0.12,0.04,0.31,-0.81,-0.39,0.67,0.64,-0.78,-0.02,-0.07,0.02,-0.35,0.21,0.09,0.01,0.16,0.01,0.71,-0.39,0.91,0.02,0.07,28.76,0
-1.36,-1.95,0.96,-2.77,-2.19,0.20,0.45,-0.07,-1.62,0.26,-0.89,-0.44,2.33,-1.22,-0.34,0.32,-0.07,0.30,-1.13,-0.41,-0.07,0.32,-0.15,-0.03,-0.51,-0.34,0.16,-0.57,359.48,0
-0.26,1.91,0.01,3.17,1.16,0.37,0.69,0.54,-2.09,1.16,0.29,0.17,0.03,0.84,-1.48,0.92,-1.02,0.54,-1.22,-0.33,0.50,1.24,0.01,0.72,-1.16,-0.04,0.11,0.19,4.07,0
2.24,-0.32,-0.19,0.55,-0.44,0.03,-0.67,0.04,2.51,-0.31,1.57,-1.35,2.13,1.17,-0.78,0.27,-0.08,0.90,-0.11,-0.23,0.07,0.86,0.09,-0.47,-0.14,-0.25,0.02,-0.05,9.19,0
-2.49,0.26,0.56,1.19,-1.82,1.18,2.37,-0.01,-0.36,-0.33,0.55,0.50,-0.36,0.19,-0.46,0.08,-0.14,0.35,1.60,-1.07,-0.38,-0.27,0.25,0.03,0.13,-0.46,0.11,-0.24,561.37,0
1.45,-1.04,-0.25,-1.67,-0.99,-0.31,-0.94,-0.07,-1.79,1.82,0.16,-0.57,-0.20,-0.07,-1.01,-0.48,0.41,0.43,0.66,-0.35,-0.18,-0.19,-0.18,-0.41,0.82,-0.03,0.00,-0.01,40.66,0
1.93,-0.63,-0.44,0.34,0.10,1.56,-1.00,0.46,0.71,0.04,1.01,1.64,0.78,-0.12,0.38,-0.36,-0.03,-0.80,-1.23,-0.22,0.32,1.45,0.14,-1.58,-0.37,0.58,0.04,-0.07,23.11,0
2.32,-0.83,-0.16,0.66,-1.28,-0.30,-0.94,-0.02,0.07,0.96,-1.54,-0.08,0.04,-0.22,0.14,-1.56,-0.21,1.81,-1.41,-0.59,-0.13,0.36,0.18,-0.05,-0.12,-0.47,0.07,-0.03,23.35,0
0.95,-0.25,0.55,-0.02,-0.31,0.40,-0.58,0.15,1.82,-0.44,1.41,-2.70,0.95,2.04,0.31,0.78,0.06,0.65,-0.17,-0.09,-0.04,0.04,-0.09,-0.96,0.19,1.13,-0.07,-0.02,39.39,0
2.41,-0.03,-2.10,0.23,0.52,-0.35,-0.04,0.03,0.58,-0.17,0.42,-0.20,-1.59,-0.30,-0.23,0.65,0.20,0.62,0.55,-0.26,-0.34,-0.94,0.32,0.06,-0.25,0.16,-0.08,-0.04,1.74,0
0.08,0.74,-0.01,-0.77,0.71,-0.75,1.06,-0.14,0.04,-0.35,-1.52,-0.28,-0.16,0.14,-0.36,0.15,-0.53,-0.47,0.19,-0.03,-0.29,-0.84,-0.01,-0.71,-0.37,0.17,0.24,0.08,6.09,0
1.27,-1.50,0.64,-1.34,-1.92,0.20,-1.66,0.24,-1.10,1.53,-1.09,-1.67,-1.09,-0.25,1.40,0.05,0.40,0.42,-0.39,-0.30,-0.20,-0.24,0.00,-0.79,0.11,-0.14,0.06,0.03,48.60,0
0.78,-1.28,2.20,0.77,-1.96,0.70,-1.17,0.46,2.14,-0.50,0.29,0.93,-0.95,-0.81,-2.19,-0.14,0.31,0.28,0.61,0.20,0.16,0.64,-0.17,0.64,0.12,1.21,-0.02,0.04,148.37,0
1.10,-0.23,0.75,1.20,-0.84,0.04,-0.48,0.22,0.76,-0.02,0.37,0.25,-2.17,0.17,-0.88,-0.10,-0.10,0.48,0.37,-0.25,0.00,0.11,-0.14,0.33,0.67,-0.29,0.04,0.02,36.00,0
-0.34,0.76,0.80,-0.33,0.70,0.60,0.53,0.28,-0.59,-0.36,0.47,0.03,-0.16,-0.21,0.57,0.61,-0.38,0.41,0.38,0.10,-0.29,-0.84,-0.12,-1.57,-0.11,0.18,0.29,0.06,10.25,0
-0.15,-0.17,0.96,-2.48,0.04,-0.45,0.44,-0.20,-0.67,0.12,-0.96,-2.17,-2.08,-0.11,0.17,1.16,-0.05,-1.67,0.59,0.13,-0.22,-0.73,0.21,0.43,-0.70,-0.90,-0.07,-0.06,53.00,0
-2.22,-0.73,1.05,0.17,1.28,1.45,-1.47,-2.18,-0.75,-1.10,2.26,1.33,-0.35,0.88,1.38,-0.59,0.67,-1.73,-1.26,0.18,-1.29,0.55,1.95,-1.05,-0.25,0.19,0.23,-0.07,1.86,0
0.04,0.85,-0.76,-1.21,1.38,-1.17,1.34,-0.50,0.65,-1.22,1.42,-1.55,2.16,2.00,-2.40,-0.46,-0.12,0.20,-0.34,-0.30,0.19,0.86,-0.29,-0.33,-0.53,-0.08,0.15,0.23,4.28,0
-0.31,1.19,-1.14,-0.31,0.33,-0.75,0.55,0.33,-0.30,-0.78,0.81,0.13,-0.64,-0.21,0.10,0.43,0.32,1.16,0.13,0.03,0.39,1.01,-0.05,-0.55,-0.30,-0.13,0.29,0.11,62.35,0
-0.04,0.63,-0.13,-0.56,0.91,-0.06,0.93,0.00,-0.01,-0.29,-0.24,0.10,-0.75,0.43,-0.43,-0.04,-0.83,0.39,0.95,-0.16,-0.19,-0.45,-0.01,-1.18,-0.30,-0.64,-0.04,0.05,11.69,0
1.24,-0.33,0.72,0.77,-1.00,-0.15,-0.45,0.01,-0.67,0.70,-0.55,0.39,0.36,-0.29,-0.45,-2.45,0.59,0.39,-1.37,-0.69,-0.31,-0.35,0.02,0.36,0.56,-0.26,0.07,0.02,11.59,0
1.32,0.28,1.44,1.51,-0.58,-0.39,-0.49,-0.02,1.16,-0.31,2.44,-1.23,2.13,1.86,-0.24,0.65,-0.09,0.70,-0.43,-0.15,-0.11,-0.14,0.07,0.39,0.30,-0.48,0.02,0.02,8.00,0
1.14,0.22,0.57,1.36,-0.22,0.01,-0.05,0.13,0.03,0.05,1.36,1.09,-0.32,0.24,-0.70,-0.70,0.10,-0.52,-0.14,-0.23,-0.04,0.09,-0.05,0.23,0.71,-0.27,0.04,0.01,1.09,0
-2.00,1.44,-1.69,0.85,1.26,-0.70,0.70,0.03,-0.20,-0.05,-1.50,-0.89,-1.68,-0.67,0.21,-0.43,1.16,0.49,0.94,-0.31,0.02,0.00,-0.59,0.14,0.28,-0.46,-0.58,0.10,21.22,0
-0.04,0.98,0.57,0.83,0.63,-0.60,1.21,-0.43,-0.23,0.25,-1.02,-0.16,0.23,-0.05,0.19,-0.67,-0.27,0.34,0.56,0.22,0.31,1.59,-0.48,-0.07,-0.06,-0.21,0.34,0.03,11.70,0
-0.91,1.87,-1.19,-0.47,0.27,-0.87,0.31,0.72,-0.23,-1.00,-1.04,0.34,0.51,-0.60,-0.33,0.46,0.57,-0.18,-0.24,-0.06,-0.29,-0.81,0.16,0.63,-0.37,0.12,0.08,0.01,9.49,0
0.12,0.61,0.20,-0.46,0.41,-1.00,1.45,-0.32,-0.01,-0.73,-1.02,0.49,0.41,0.09,-0.50,-0.50,-0.35,-0.51,0.03,-0.13,-0.13,-0.22,0.02,0.03,-0.24,-0.54,0.05,0.05,28.86,0
1.18,-0.15,1.17,1.40,-1.27,-0.02,-0.64,0.33,0.72,-0.01,0.79,0.92,-0.80,0.02,-0.46,0.21,-0.33,0.54,0.01,-0.20,-0.01,0.11,0.01,0.57,0.31,-0.44,0.06,0.02,10.69,0
-1.30,-0.70,0.54,-1.87,-0.76,-1.44,-0.63,0.32,-0.37,-0.03,-1.29,-1.03,-0.51,-0.20,-0.34,1.44,0.03,-1.06,-0.40,-0.10,0.33,0.89,-0.40,0.08,0.11,-0.20,0.11,-0.28,54.15,0
0.27,-0.36,0.88,-2.27,-0.34,0.55,-0.74,0.25,-0.56,0.17,0.28,0.39,1.71,-0.89,-0.63,1.58,-0.82,-0.37,0.66,0.16,0.37,0.71,-0.01,0.11,-0.59,-0.29,0.07,0.01,12.45,0
0.03,1.04,0.31,-0.59,0.58,-1.06,1.18,-0.31,-0.22,-0.40,-0.67,0.68,1.21,-0.11,-0.42,-0.14,-0.55,-0.96,-0.11,0.04,-0.26,-0.41,0.05,0.07,-0.45,0.11,0.30,0.12,5.54,0
-2.46,0.38,-1.12,-1.35,-0.92,-0.77,-1.10,1.14,0.60,-0.88,-1.55,-0.17,-0.67,0.76,0.30,1.13,-0.44,0.17,-0.75,-1.28,0.22,0.71,-0.76,0.91,-1.57,0.91,-1.02,-0.58,114.30,0
-1.25,0.78,3.91,3.19,-0.38,1.01,-0.98,-0.32,-0.38,0.50,0.78,1.14,1.02,-0.76,-1.65,-0.64,0.53,0.22,1.78,-0.15,0.77,0.09,-0.32,0.72,0.07,0.32,0.14,0.08,21.61,0
1.52,-0.97,-1.73,0.02,0.44,1.05,-0.07,0.36,0.98,-0.24,0.62,1.06,-0.47,0.43,-0.09,-0.95,0.23,-1.03,-0.29,0.08,0.04,-0.03,0.02,-1.41,-0.33,0.00,-0.02,-0.05,264.00,0
-0.47,0.11,-0.39,-2.87,1.38,-0.83,1.16,-0.23,-2.48,0.03,0.38,-0.63,-0.08,0.30,-1.25,0.85,-0.45,-1.01,0.61,0.20,0.37,0.95,-0.41,0.26,0.55,-0.10,0.00,0.10,44.17,0
1.44,0.00,0.48,0.71,-0.72,-0.53,-0.13,-0.10,0.66,-0.26,-0.73,0.44,-0.05,-0.16,-0.46,-0.38,0.08,-0.55,0.22,-0.12,-0.10,-0.01,-0.08,0.51,0.56,0.46,-0.02,0.01,9.90,0
1.85,-0.31,-0.69,1.28,0.18,0.66,-0.34,0.22,0.80,0.10,0.17,1.93,0.80,-0.30,-2.08,-0.14,-0.47,-0.37,0.56,-0.10,-0.46,-1.08,0.38,0.15,-0.22,-1.29,0.05,-0.03,46.43,0
1.15,-0.30,-0.04,-1.28,-0.14,-0.29,0.07,0.08,0.63,-0.96,2.13,1.27,-0.21,0.90,1.45,-1.12,0.17,-1.09,0.38,-0.07,-0.36,-1.04,0.22,-0.27,0.12,-0.92,0.04,0.02,51.60,0
2.55,-1.51,-0.51,-1.55,-1.23,0.29,-1.80,0.10,-1.05,2.01,0.28,-0.01,0.93,-0.66,-0.60,0.04,-0.14,1.13,0.04,-0.31,0.11,0.74,0.11,0.26,-0.11,0.01,0.04,-0.04,17.53,0
-0.43,-0.99,1.70,-1.29,-0.41,-0.98,0.03,-0.83,-1.91,2.00,-0.52,-1.81,0.22,-0.66,0.80,-1.23,0.67,0.17,0.60,-0.01,-0.10,0.32,0.03,0.36,-0.41,-0.15,-0.25,-0.15,58.10,0
0.85,-0.24,0.37,1.53,-0.88,-0.98,0.46,-0.29,-0.18,-0.07,0.17,0.48,0.28,0.37,0.75,0.03,-0.22,-0.58,-0.50,0.36,0.00,-0.57,-0.09,0.75,0.28,-0.68,-0.02,0.06,241.91,0
0.43,-1.27,0.59,0.23,-1.04,0.80,-0.36,0.27,0.96,-0.51,1.10,1.70,0.87,-0.34,-0.86,-0.10,0.02,-0.47,0.36,0.67,0.03,-0.33,-0.21,-0.15,-0.02,0.94,-0.09,0.05,394.08,0
-4.96,2.80,-1.89,0.33,-3.39,-0.94,-2.41,3.76,-0.50,-0.49,-0.06,1.94,-0.16,2.15,-1.40,0.76,1.15,0.14,0.39,-0.55,0.17,-0.33,0.22,0.54,0.19,0.18,-1.43,-0.28,14.06,0
-0.55,0.86,2.06,-0.12,0.25,0.27,0.61,-0.11,1.51,-0.91,0.21,-1.75,2.19,0.33,-2.18,-0.80,0.84,-0.78,-0.70,0.04,-0.26,0.17,-0.27,0.10,-0.02,0.33,0.13,-0.06,0.01,0
-3.70,-2.86,1.24,0.69,2.77,-2.78,-1.65,-0.05,1.98,-0.74,-0.19,-2.73,1.53,1.38,0.18,0.31,-0.01,0.71,-0.57,-0.59,-0.01,0.51,-0.49,-0.13,-0.37,-0.29,0.50,0.03,156.00,0
-0.59,0.66,0.98,0.27,0.65,-0.14,0.53,-1.31,0.51,0.49,0.75,0.13,-1.23,-0.12,-0.72,0.06,-1.00,0.45,-0.37,-0.50,0.88,0.31,0.14,-0.06,-0.29,-0.71,-0.57,-0.49,1.74,0
1.65,0.05,-1.71,0.31,0.36,-0.67,0.15,-0.20,0.84,-1.03,-0.39,0.59,0.65,-1.90,-0.13,-0.06,1.01,-0.10,0.08,-0.06,-0.25,-0.46,0.18,0.51,-0.02,-0.14,-0.01,-0.01,24.84,0
2.09,-1.38,-1.21,-1.86,-0.94,0.47,-1.52,0.13,-1.19,2.01,-0.43,-0.63,0.07,-0.33,-0.50,0.10,-0.21,0.95,0.40,-0.34,-0.18,-0.07,0.14,-0.42,-0.14,-0.13,0.01,-0.06,12.72,0
-2.20,-2.58,-0.87,1.31,-2.08,2.51,5.33,-0.04,-1.41,-0.71,-0.18,-0.73,-0.76,1.01,1.33,0.14,-0.49,1.14,1.50,3.00,0.62,-0.40,2.66,-2.16,0.06,-0.27,-0.18,0.26,983.96,0
1.70,-0.27,-1.68,0.29,0.40,-0.86,0.42,-0.31,0.46,0.10,-1.52,-0.27,-0.99,0.63,-0.26,-0.32,-0.15,-0.49,0.37,-0.15,-0.03,-0.12,0.03,0.43,0.17,0.45,-0.11,-0.07,60.65,0
-1.11,1.16,-0.57,-1.23,2.42,3.36,-0.23,1.59,-0.43,-0.16,-0.26,-0.07,0.01,0.46,1.04,0.53,-0.78,0.10,0.33,0.27,-0.24,-0.83,0.01,0.88,0.03,0.11,0.29,0.10,9.56,0
-3.58,-0.88,-0.20,0.33,-1.68,-0.26,0.49,0.85,0.02,-1.06,-1.20,0.15,-0.07,0.92,1.42,0.89,-0.03,0.12,0.49,-1.63,-0.33,-0.40,0.25,0.04,0.50,-0.45,0.04,-1.54,179.19,0
1.74,-0.22,-1.62,-0.64,-0.11,-1.38,0.36,-0.43,0.72,-0.25,-0.40,0.45,-0.06,0.68,1.01,-0.28,-0.25,-0.89,0.40,-0.13,-0.15,-0.41,0.21,0.02,-0.19,0.37,-0.11,-0.06,25.49,0
-0.45,1.06,-0.66,-0.67,0.88,-0.26,0.75,0.06,0.50,0.60,0.21,-0.41,-1.58,0.86,0.09,-0.12,-0.66,1.04,0.38,0.13,0.26,1.02,-0.07,0.29,-0.79,-0.27,0.62,0.42,0.88,0
-1.89,-0.48,1.50,-2.66,-0.98,0.53,0.38,0.82,1.00,-2.13,0.97,0.70,-1.56,0.49,0.10,-0.06,-0.12,0.06,-1.42,0.04,0.47,0.66,0.20,-0.30,0.48,-0.10,-0.13,-0.03,246.75,0
-2.23,1.10,0.56,-1.30,-0.42,-1.32,-0.24,0.92,-0.42,-0.75,0.82,0.75,-0.90,0.99,-0.41,0.73,-0.38,-0.01,-0.37,-0.12,-0.08,-0.43,-0.07,0.52,-0.40,0.76,0.21,-0.02,5.40,0
-0.46,1.58,1.93,5.17,-0.47,0.91,-0.30,0.79,-1.28,1.06,-1.44,-0.72,0.11,0.13,0.80,0.13,0.24,0.61,1.03,0.29,0.32,1.01,0.00,-0.01,-0.76,0.49,0.32,0.18,45.54,0
1.33,-0.18,0.49,-0.18,-0.41,-0.23,-0.38,0.06,0.19,-0.01,0.70,0.69,0.23,0.25,0.54,0.77,-0.86,0.32,0.58,0.02,-0.15,-0.51,0.04,-0.35,0.06,0.71,-0.06,0.00,23.26,0
0.44,-4.44,-2.30,-0.83,-1.68,1.82,-0.26,0.24,-0.87,0.88,0.10,-0.07,-0.55,-0.24,-1.77,-1.52,1.83,-1.13,-0.24,1.20,0.10,-1.02,-0.53,-1.76,-0.70,-0.29,-0.11,0.07,845.50,0
0.88,0.06,0.57,2.91,-0.16,0.24,0.09,0.10,-0.72,0.57,0.62,0.74,-0.01,0.14,-1.17,0.45,-0.58,-0.05,-0.17,0.09,-0.11,-0.45,-0.14,0.00,0.43,-0.11,-0.02,0.03,139.04,0
