Variable01,Variable02,Variable03,Variable04,Variable05,Variable06,Variable07,Variable08,Variable09,Variable10,Variable11,Variable12,Variable13,Variable14,Variable15,Variable16,Variable17,Variable18,Variable19,Variable20,Variable21,Variable22,Variable23,Variable24,Variable25,Variable26,Variable27,Variable28,Amount,Class
-1.07,1.62,-1.78,-1.25,0.81,-1.52,1.15,0.31,-0.06,-0.07,-1.44,-0.50,-1.22,1.11,-0.03,-0.47,-0.19,-0.15,-0.15,0.00,0.20,0.76,-0.13,0.69,-0.18,0.05,0.16,0.04,0.85,0
-3.40,-1.94,1.94,3.58,1.56,1.44,-0.88,0.25,0.38,1.46,0.30,0.07,-0.43,-0.90,1.31,-1.69,1.56,-2.30,-0.14,-2.04,-0.51,0.92,1.42,-0.64,-0.83,0.19,0.18,-0.11,0.00,0
-1.04,-0.96,1.23,-1.15,-1.10,-0.44,1.73,-0.36,-1.27,-0.19,-0.34,-0.58,-0.77,-0.09,-0.39,-2.01,0.43,0.25,-1.61,0.28,-0.13,-0.32,0.78,0.54,-0.05,0.97,-0.30,-0.11,327.94,0
1.76,-0.87,-1.60,-0.54,-0.12,-0.06,-0.25,-0.12,-0.55,0.96,0.32,0.77,0.71,0.31,-0.26,-1.54,-0.61,1.84,-0.63,-0.35,0.04,0.52,-0.09,0.27,0.24,-0.05,-0.01,-0.04,119.31,0
2.20,-0.31,-2.67,-0.83,2.61,3.05,-0.48,0.71,0.67,-0.07,0.07,0.33,-0.14,0.74,1.25,-0.38,-0.64,-0.05,-0.34,-0.17,0.25,0.91,0.02,0.76,0.37,-0.38,0.03,-0.06,0.90,0
1.38,-1.87,-3.42,-0.36,0.18,-0.61,1.02,-0.56,-1.51,1.02,0.20,0.25,0.06,1.03,-0.92,-1.79,-0.26,1.32,-0.36,0.42,0.22,0.03,-0.58,0.27,0.38,0.93,-0.24,-0.01,535.35,0
2.05,-1.23,-0.91,-1.63,-0.87,-0.27,-1.11,-0.13,-1.86,1.70,1.08,0.63,1.62,-0.42,-0.93,-0.51,0.25,0.13,0.08,-0.30,-0.09,0.25,0.25,0.76,-0.16,-0.23,0.01,-0.05,14.25,0
1.79,-0.16,-0.24,0.35,-0.30,-0.20,-0.66,-0.04,2.31,-0.44,1.97,-0.97,2.27,1.62,-0.39,0.40,-0.30,0.75,-0.02,-0.21,-0.22,-0.25,0.31,-0.45,-0.37,-0.87,0.04,-0.05,6.81,0
2.06,-0.08,-1.57,0.15,0.23,-0.80,0.13,-0.23,0.38,0.20,0.54,0.76,-0.10,0.75,0.09,0.13,-0.89,0.61,0.25,-0.23,0.28,0.81,-0.07,-0.47,0.31,-0.09,-0.02,-0.07,1.86,0
0.58,0.31,-0.30,-0.62,0.86,1.01,-0.03,-0.43,-0.09,-0.37,1.29,1.28,-0.15,0.56,-0.13,-0.57,0.12,-1.56,-1.02,-0.48,0.57,-0.69,0.11,-1.49,0.27,0.33,0.08,0.08,1.83,0
-0.45,1.02,1.58,-0.08,0.10,-0.44,0.62,0.08,-0.39,-0.38,-0.21,-0.01,-0.07,0.18,1.09,-0.09,-0.11,-0.76,-0.36,0.07,-0.21,-0.48,0.02,0.05,-0.25,0.09,0.26,0.11,5.49,0
1.06,-0.30,1.27,0.76,-0.93,0.14,-0.76,0.27,1.05,-0.25,-0.74,-0.01,-1.00,-0.19,0.51,-0.08,0.17,-0.56,-0.38,-0.20,-0.08,-0.03,0.08,0.09,0.16,0.34,0.03,0.02,6.61,0
-2.00,2.34,0.37,2.56,1.88,2.07,-0.74,-4.26,-1.29,1.54,-0.60,-0.26,-0.25,0.41,0.33,-0.26,0.29,-1.49,-2.38,-1.44,4.63,-0.27,0.28,-1.03,-0.44,0.24,0.35,-0.05,3.48,0
-1.35,0.98,1.90,0.09,-0.73,-0.95,0.00,0.56,-0.34,-0.70,-0.43,-0.34,-0.80,0.44,1.26,0.48,-0.11,0.01,-0.20,0.05,-0.05,-0.35,-0.06,0.64,0.08,0.23,0.15,0.04,15.02,0
1.15,0.31,0.67,0.69,-0.63,-1.26,0.12,-0.30,-0.09,-0.09,0.34,0.92,0.79,0.14,0.90,0.11,-0.26,-0.87,-0.31,-0.05,-0.23,-0.54,0.19,0.87,0.16,0.06,-0.03,0.03,9.08,0
-0.36,1.05,0.83,1.07,-0.38,-0.53,0.38,0.37,-0.68,-0.39,-0.23,-0.11,-0.74,0.90,1.21,-0.54,0.41,-0.36,-0.14,-0.15,0.25,0.55,0.10,0.40,-0.25,-0.34,-0.04,-0.02,38.96,0
1.15,-0.13,1.46,2.33,-0.84,0.89,-0.76,0.32,0.64,0.06,-1.11,1.35,1.01,-1.23,-1.88,-0.47,0.59,-1.70,-0.27,-0.10,-0.32,-0.40,0.10,0.18,0.19,0.97,0.01,0.02,7.34,0
-0.21,0.51,1.60,0.71,0.41,0.60,0.93,-0.30,-0.01,0.37,0.67,0.58,0.45,-0.38,0.04,-0.01,-0.94,0.62,0.98,0.15,-0.10,0.10,0.00,-0.51,-0.82,-0.97,-0.19,-0.21,84.92,0
2.25,-1.11,-1.03,-1.01,-0.64,0.01,-0.93,0.00,0.22,0.62,-1.50,-0.61,0.00,-0.57,-0.31,1.30,0.09,-1.68,1.31,0.08,-0.22,-0.82,0.32,-0.01,-0.37,-0.61,-0.01,-0.04,56.59,0
-0.36,0.79,0.49,-1.08,0.61,-1.13,1.14,-0.29,-0.22,-0.88,-1.41,-0.67,-1.24,0.40,-0.72,-0.15,-0.40,-0.10,-0.74,-0.30,0.37,1.25,-0.49,0.12,0.41,0.90,0.01,0.10,2.13,0
-0.64,0.85,-0.13,-1.18,2.17,3.38,0.10,0.95,-0.35,0.06,-0.16,-0.22,-0.05,0.23,0.95,0.54,-0.96,0.09,0.38,0.32,-0.34,-0.97,-0.05,0.90,0.01,0.09,0.37,0.17,3.92,0
0.97,-0.94,0.66,-1.24,-1.11,-0.23,-0.61,0.21,1.80,-1.12,1.40,1.22,-0.84,0.14,0.36,-0.88,0.31,0.07,0.74,0.02,0.20,0.75,-0.20,0.32,0.48,0.16,0.03,0.02,96.95,0
-0.72,0.98,2.03,0.22,0.06,-0.52,0.71,-0.34,-0.58,0.32,1.57,0.71,0.20,0.07,0.53,-0.05,-0.47,0.09,1.06,0.06,-0.13,-0.35,0.00,0.50,-0.38,0.08,-0.53,-0.11,6.23,0
-1.07,-0.20,1.51,1.18,1.39,-1.08,0.14,-0.09,-0.26,0.23,-0.28,-0.26,-0.40,0.28,1.32,-0.77,0.03,-0.28,0.06,0.47,0.18,0.56,0.08,0.08,-0.26,-0.31,0.20,0.02,18.41,0
1.25,-0.77,0.92,-0.35,-1.32,-0.42,-0.82,0.08,-0.24,0.43,-0.49,-0.10,-0.70,-0.12,0.19,-2.00,0.72,0.02,-0.86,-0.61,-0.75,-1.33,0.33,0.40,-0.21,0.69,-0.02,0.02,23.18,0
2.11,-1.07,-0.54,-0.90,-1.01,-0.09,-1.21,0.16,0.05,0.89,0.77,-0.51,-1.09,-0.05,-0.32,1.38,0.00,-0.58,0.70,-0.08,0.39,1.04,0.20,0.67,-0.21,-0.14,0.00,-0.05,16.19,0
0.56,-0.91,0.76,1.70,-0.82,1.07,-0.44,0.43,1.03,-0.35,0.16,1.20,-0.91,-0.38,-2.04,-0.79,0.42,-0.55,0.47,0.24,-0.25,-0.80,-0.14,-0.33,0.36,-0.58,0.04,0.05,218.55,0
1.22,-0.04,-0.15,-0.28,0.13,-0.14,0.08,-0.09,-0.26,-0.02,0.62,1.08,1.24,0.21,0.35,0.78,-1.08,0.10,0.77,0.15,-0.21,-0.74,-0.10,-0.75,0.29,0.89,-0.08,-0.01,51.70,0
1.17,0.22,0.66,1.40,-0.44,-0.47,0.10,-0.06,0.23,-0.14,-0.04,0.81,-0.07,0.07,-0.16,-0.90,0.45,-1.07,-0.51,-0.22,-0.07,0.06,0.00,0.58,0.54,-0.33,0.04,0.02,9.82,0
1.81,-0.04,-0.12,1.47,-0.39,-0.30,-0.35,-0.05,0.68,0.10,-0.40,1.22,1.47,-0.27,0.29,0.21,-0.57,-0.35,-0.63,-0.13,-0.11,-0.26,0.39,1.01,-0.33,-0.95,0.06,-0.01,20.00,0
-2.02,0.02,1.12,-2.76,-0.93,-0.05,-0.34,0.61,3.10,-2.83,1.85,-0.84,1.75,1.80,-0.13,-0.63,0.60,0.98,0.34,-0.36,0.18,0.91,-0.45,-0.30,0.14,-0.80,-0.42,-0.33,90.37,0
-0.40,0.84,-0.26,-0.34,2.38,3.45,0.21,0.87,-0.53,0.12,-0.24,-0.25,-0.03,0.40,1.31,0.07,-0.70,0.34,0.96,0.23,-0.13,-0.43,0.00,0.90,-0.25,-0.55,0.28,0.22,19.84,0
0.86,-0.62,1.16,1.74,-0.88,0.78,-0.53,0.40,1.01,-0.25,0.62,1.45,-0.98,-0.44,-2.16,-1.00,0.68,-0.86,0.33,-0.03,-0.32,-0.61,0.01,0.21,0.34,-0.52,0.07,0.03,105.83,0
0.36,1.03,-1.81,-0.60,2.63,3.25,-1.08,-1.85,-0.67,-1.33,0.22,-0.08,-0.39,-0.45,0.99,0.90,0.37,0.68,-0.27,0.75,-1.50,-0.28,-0.03,0.97,0.95,0.36,-0.02,0.15,0.71,0
1.43,0.35,-2.34,-0.29,2.85,2.53,-0.16,0.62,-0.27,-0.61,0.41,-0.35,-0.14,-1.14,1.11,0.83,0.55,0.78,0.01,0.05,-0.22,-0.70,-0.11,0.87,0.71,0.41,-0.03,0.04,0.72,0
1.26,0.38,0.40,1.13,-0.40,-1.22,0.28,-0.26,-0.11,0.00,-0.01,0.57,0.52,0.30,0.78,-0.08,-0.32,-0.31,-0.48,-0.11,0.05,0.24,-0.06,0.77,0.66,-0.37,0.02,0.03,5.06,0
1.83,-0.44,0.29,0.64,-1.14,-0.51,-0.99,-0.04,2.77,-0.40,0.00,-2.58,1.47,1.24,0.08,0.61,0.14,0.35,-0.48,-0.23,-0.12,0.03,0.32,0.00,-0.69,0.40,-0.04,-0.05,16.59,0
-1.21,-0.35,1.42,-1.75,0.12,-1.45,0.33,0.00,-1.79,0.30,1.38,-0.33,-0.80,0.28,-0.68,1.20,-0.02,-1.29,0.46,0.44,-0.02,-0.53,0.24,0.51,0.02,-0.65,0.22,0.15,69.75,0
-0.68,1.19,0.70,-0.21,0.28,-0.07,0.33,0.54,-0.63,-0.76,-1.31,-0.79,-0.98,0.81,1.07,0.13,-0.12,-0.15,-0.03,-0.20,0.10,0.12,-0.29,-0.79,0.04,0.40,-0.07,0.02,3.74,0
-1.92,-0.23,1.39,-1.39,1.64,1.64,-0.17,0.35,0.66,-0.34,0.74,-0.19,-1.29,-0.03,1.09,-0.20,-0.39,-0.18,-0.70,-0.47,0.16,0.82,-0.67,-0.97,0.34,0.25,-0.55,-0.08,36.40,0
1.82,-0.26,-0.50,0.47,-0.52,0.09,-0.87,0.29,1.19,-0.54,1.21,0.75,-0.26,-1.30,0.43,0.96,0.09,1.36,-0.28,-0.16,0.06,0.31,0.30,0.54,-0.46,-0.48,0.07,0.00,5.21,0
0.06,0.92,0.23,-0.61,0.47,-0.96,0.97,-0.17,0.02,-0.36,-1.03,-0.12,-0.35,0.20,-0.39,-0.03,-0.46,-0.61,-0.03,-0.06,-0.25,-0.59,0.06,-0.14,-0.51,0.13,0.23,0.09,2.82,0
2.06,0.51,-1.24,3.77,0.51,-0.61,0.46,-0.22,-0.90,1.63,-1.73,-1.16,-1.85,0.70,-0.95,0.44,-0.51,-0.27,-1.42,-0.43,0.22,0.70,-0.05,0.00,0.39,0.31,-0.07,-0.07,7.97,0
-3.00,2.97,-1.13,-1.60,0.14,-0.75,0.92,-0.08,2.29,3.71,0.54,0.07,-1.15,-0.59,-0.70,-0.08,-0.92,-0.20,0.04,1.59,-0.71,-0.81,0.08,-0.58,0.07,0.12,0.83,0.15,10.45,0
2.07,0.06,-2.79,0.49,0.71,-1.47,0.66,-0.40,0.31,-0.34,-0.67,-0.62,-1.53,-0.33,-0.03,-0.18,0.88,-0.05,-0.03,-0.15,0.05,0.13,-0.06,0.62,0.37,0.69,-0.13,-0.04,63.44,0
2.07,0.51,-0.30,3.83,0.30,0.31,-0.08,0.11,-0.61,1.34,-1.47,-0.34,-0.45,0.12,-0.77,1.07,-0.72,-0.78,-1.30,-0.32,-0.47,-1.58,0.55,0.55,-0.58,-0.58,-0.02,-0.03,5.71,0
-1.90,-0.66,0.68,0.47,-0.21,-0.43,0.19,0.24,-2.26,0.46,0.76,0.62,0.79,0.75,0.23,-1.22,-0.13,1.46,0.40,-0.49,-0.63,-1.80,-0.17,-0.04,-0.41,-0.86,0.18,-0.32,191.10,0
1.67,0.14,-0.24,3.34,0.77,2.03,-0.58,0.72,-0.56,1.34,0.29,0.26,-1.02,0.29,-0.89,0.48,-0.28,-1.20,-1.86,-0.41,-0.33,-0.90,0.49,-1.73,-0.82,-0.40,0.04,-0.05,0.00,0
-0.52,0.70,1.12,0.74,2.27,4.67,-0.52,1.05,0.77,-0.41,-0.07,-2.66,1.49,1.03,-1.62,1.12,-0.49,0.68,-1.25,-0.11,-0.16,-0.33,-0.08,0.91,-0.30,-0.31,0.12,0.16,0.00,0
-0.30,0.37,1.01,0.47,0.64,0.07,0.61,-0.09,-0.33,0.24,1.01,0.24,-0.78,0.23,0.06,-0.90,0.17,-0.17,1.32,0.01,0.02,0.43,0.01,-0.27,-0.11,0.61,-0.25,-0.25,0.00,0
1.35,0.25,0.18,0.53,-0.19,-0.56,-0.04,-0.02,-0.17,-0.11,1.27,0.71,-0.04,-0.06,0.40,0.71,-0.35,0.37,0.20,-0.08,-0.27,-0.73,0.07,-0.05,0.20,0.10,-0.03,0.02,2.12,0
-1.02,0.13,1.24,-1.13,-1.25,0.67,-1.50,0.71,0.06,0.64,-0.20,0.13,0.12,-0.84,-1.39,0.83,0.60,-0.35,2.05,0.14,0.35,0.96,-0.10,-0.35,-0.84,-0.12,-0.14,0.19,1.84,0
-0.46,0.84,1.06,1.01,1.35,0.88,0.66,0.26,-1.05,-0.31,0.77,0.51,0.19,0.58,1.97,-2.28,1.36,-2.11,-0.84,-0.06,0.28,0.96,-0.06,-0.64,-0.33,-0.13,0.20,0.14,0.97,0
0.90,-1.56,0.93,-0.60,-1.44,0.85,-1.22,0.41,-0.20,0.51,1.28,-0.18,-0.99,-0.21,0.33,0.87,0.67,-1.24,-0.03,0.32,0.49,1.18,-0.18,-0.26,0.19,-0.02,0.04,0.04,189.00,0
1.20,0.25,0.62,1.24,-0.41,-0.57,0.03,-0.06,0.06,-0.05,0.12,0.31,-0.27,0.38,1.30,-0.21,-0.06,-0.70,-0.91,-0.19,0.00,0.03,0.04,0.41,0.38,-0.39,0.04,0.02,10.61,0
2.12,-0.04,-1.17,0.63,-0.03,-1.20,0.26,-0.39,0.49,0.07,-0.91,0.65,0.41,0.18,-0.26,-0.27,-0.26,-0.86,0.16,-0.19,-0.25,-0.49,0.28,-0.01,-0.13,0.10,-0.06,-0.06,13.95,0
0.17,1.04,-1.72,-0.38,0.98,-0.22,0.54,0.35,-0.30,-1.08,-0.14,0.03,-0.06,-0.49,0.13,0.79,-0.02,1.81,0.44,-0.11,0.30,0.81,-0.18,-1.43,-0.13,-0.09,-0.08,-0.07,52.90,0
1.33,-0.89,0.76,-0.77,-1.36,-0.30,-0.84,0.07,-0.72,0.69,0.99,-0.12,-0.01,-0.10,0.31,1.57,-0.24,-0.56,0.75,0.25,0.20,0.26,-0.07,0.00,0.26,-0.28,0.01,0.03,86.71,0
-0.01,-0.23,0.34,-0.75,0.68,-0.40,-0.12,0.13,0.24,-0.27,0.60,1.00,0.74,-0.06,-0.64,0.70,-1.15,0.74,-0.47,0.03,0.56,1.47,0.47,0.76,-2.24,0.23,0.34,0.36,23.18,0
-0.22,0.50,0.94,-1.30,-0.14,-0.82,0.50,-0.07,-1.80,-0.25,0.20,-1.04,-0.16,-1.00,0.79,0.89,1.42,-1.91,0.44,0.16,-0.21,-0.79,0.14,-0.08,-0.36,-0.65,0.07,0.08,39.44,0
-1.12,-0.84,-0.65,-1.81,0.37,-1.94,0.30,0.24,1.09,-1.34,-1.50,0.89,-0.25,0.06,-2.28,-0.64,0.00,-0.55,-1.10,0.12,0.67,1.75,0.17,0.51,-1.18,0.59,0.33,0.12,92.92,0
-1.57,-0.59,0.56,-2.16,-0.15,-0.06,0.34,0.60,-1.52,-0.54,0.83,0.50,-0.53,0.48,-1.42,-1.39,0.16,0.35,-2.60,-0.39,-0.06,-0.24,0.30,-0.27,-0.26,0.77,-0.14,-0.04,154.99,0
0.14,1.10,-0.32,0.47,1.12,-1.16,1.58,-0.49,0.56,-0.63,-0.13,-2.80,0.83,2.26,-0.86,-0.40,0.25,-0.01,-0.85,-0.28,0.05,0.43,-0.25,-0.18,0.17,-0.55,0.01,0.03,21.19,0
1.84,0.05,-1.65,1.37,0.22,-1.21,0.57,-0.33,0.52,0.32,-1.23,-0.71,-1.97,1.01,-0.28,-0.65,-0.02,-0.41,-0.24,-0.36,0.04,0.19,0.01,-0.06,0.40,-0.48,-0.03,-0.07,24.63,0
2.11,-0.13,-1.42,0.15,0.24,-0.63,0.12,-0.15,0.34,0.18,0.90,0.84,-0.11,0.74,0.10,0.01,-0.82,0.45,0.05,-0.16,0.31,0.84,0.01,0.84,0.26,-0.17,-0.03,-0.06,20.71,0
-0.09,1.07,-0.66,-0.87,1.16,-0.31,0.73,0.12,0.06,-0.30,0.46,-0.05,-0.95,-0.78,-0.81,0.73,0.00,0.53,0.21,0.11,-0.37,-0.86,0.04,0.06,-0.37,0.14,0.35,0.12,2.55,0
1.79,-0.59,-0.42,0.47,-0.71,-0.60,-0.36,-0.14,1.20,-0.16,-0.66,0.79,1.00,-0.13,1.03,0.22,-0.64,0.11,-0.51,0.05,0.31,0.77,0.04,0.03,-0.16,-0.27,0.02,-0.02,108.10,0
0.57,-1.18,0.87,0.42,-0.97,0.93,-0.85,0.33,1.83,-0.66,2.25,-1.84,0.70,1.55,-0.11,0.02,0.93,-0.10,-0.69,0.30,0.15,0.29,-0.19,-0.26,-0.10,1.03,-0.09,0.03,225.00,0
-0.57,1.18,1.27,0.18,-0.66,-1.42,0.34,0.32,-0.45,-0.63,-0.44,-0.48,-1.26,0.79,0.81,0.09,0.05,-0.03,-0.29,-0.25,0.25,0.55,-0.03,0.84,-0.43,0.29,-0.02,0.09,2.87,0
-1.35,1.11,1.31,0.19,-1.33,0.32,-0.52,-0.97,-0.02,-0.53,0.92,1.16,0.09,0.05,-0.86,0.16,-0.01,0.47,0.23,-0.54,1.67,0.21,0.00,0.63,0.05,0.44,-0.09,-0.09,74.89,0
1.12,0.06,-0.73,0.00,0.94,0.60,0.34,0.02,-0.47,0.03,0.28,0.73,0.86,0.49,0.39,0.40,-0.82,-0.33,0.70,0.09,-0.38,-1.33,-0.10,-1.62,0.43,0.23,-0.06,-0.01,55.42,0
-0.69,-4.58,-2.99,-0.74,0.57,3.61,0.70,0.36,-0.96,0.10,-0.23,-0.60,0.21,0.20,0.09,0.94,0.16,-0.91,0.74,2.34,0.78,-0.46,-1.26,1.12,0.57,-0.17,-0.21,0.19,1264.04,0
1.16,-0.52,1.22,0.81,-1.36,0.07,-0.95,0.24,1.29,-0.18,-1.34,-0.47,-0.86,-0.27,1.12,0.71,-0.56,0.63,-0.20,-0.07,0.16,0.47,-0.14,-0.08,0.28,0.57,0.02,0.03,48.59,0
1.37,-0.38,-0.68,-0.68,0.27,0.16,0.01,-0.16,-1.39,0.89,-0.11,0.64,1.41,0.24,-0.08,-0.75,-0.89,1.31,0.27,-0.29,-0.70,-1.77,-0.06,-1.27,0.42,0.24,-0.05,0.00,56.95,0
-0.95,-0.46,2.42,1.21,-1.67,1.47,-1.33,1.21,-0.38,0.14,0.01,0.59,-0.93,-0.53,-1.91,-2.52,1.31,1.52,0.41,-0.36,-0.13,0.25,0.15,0.20,-0.46,-0.15,0.15,0.06,73.47,0
-0.98,1.18,0.70,-0.10,-0.24,-0.32,0.07,0.73,-0.43,-0.24,1.42,0.06,-1.47,0.31,0.57,0.48,0.25,0.11,-0.18,0.02,-0.19,-0.64,0.08,-0.09,-0.22,0.09,0.26,0.08,10.09,0
1.16,-1.48,0.04,0.02,0.63,4.78,-1.77,1.27,0.47,0.49,-1.33,0.34,0.03,-0.94,-1.74,-1.76,0.11,1.37,-0.20,-0.25,-0.45,-0.80,-0.11,0.99,0.60,-0.30,0.11,0.05,94.00,0
-0.73,1.22,-0.25,-0.62,-0.01,-1.07,0.56,0.23,0.21,-0.19,-1.37,-0.21,-0.87,0.55,-0.32,0.07,-0.23,-0.56,-0.08,-0.10,-0.24,-0.69,0.13,-0.06,-0.40,0.13,0.09,0.09,9.44,0
1.92,-0.53,0.09,0.45,-1.24,-1.23,-0.50,-0.20,1.39,-0.25,-0.03,1.11,0.79,-0.33,0.38,-0.22,-0.19,-0.20,-0.51,-0.13,0.30,1.19,0.19,1.07,-0.21,0.13,0.02,-0.03,34.65,0
1.76,-0.39,-1.02,1.27,0.11,0.56,-0.41,0.21,0.87,0.28,-0.20,0.63,-0.38,0.08,-0.92,0.21,-0.83,0.86,0.13,-0.15,0.26,0.89,-0.09,0.11,0.25,-0.44,0.03,-0.04,54.81,0
1.13,0.34,0.72,2.44,-0.06,0.59,-0.35,0.35,-0.66,0.78,0.87,0.02,-1.05,0.61,0.34,0.83,-0.78,0.05,-1.04,-0.22,-0.05,-0.23,0.06,-0.40,0.20,-0.10,0.01,0.01,0.70,0
-0.12,1.30,1.69,4.79,0.38,1.24,-0.01,0.27,-1.40,1.62,-1.90,-0.59,1.08,-0.37,0.62,0.21,-0.23,0.73,1.09,0.43,0.26,1.17,-0.20,-0.65,-0.59,0.57,0.52,0.29,17.82,0
1.62,-0.32,-2.15,1.80,0.39,-0.96,0.87,-0.44,-0.03,-0.39,0.02,0.90,1.04,-0.94,-0.06,-0.09,0.63,-0.31,-0.73,0.40,0.01,-0.35,-0.01,0.91,0.06,-0.83,-0.03,0.03,264.92,0
-1.45,0.52,-0.53,-1.12,0.87,-0.69,0.77,-0.15,-1.93,0.19,1.19,-0.57,-0.15,-0.88,-0.69,0.33,1.86,-0.53,2.13,0.04,0.29,0.91,-0.45,0.68,1.22,0.34,-0.62,-0.16,30.75,0
1.99,-0.69,-1.23,-0.43,-0.47,-0.94,-0.08,-0.27,1.66,-0.51,-1.10,0.59,-0.35,-0.12,-0.81,-1.06,0.36,-0.55,0.62,-0.16,0.25,1.14,-0.14,0.12,0.28,1.03,-0.07,-0.08,46.35,0
1.72,-1.11,-0.65,-0.28,-0.83,-0.20,-0.44,-0.06,0.66,0.01,0.94,1.40,1.22,-0.13,0.21,0.81,-0.87,0.30,0.08,0.34,0.30,0.58,-0.02,-0.27,-0.52,1.33,-0.11,-0.03,199.56,0
-0.46,1.10,1.66,0.04,-0.11,-0.66,0.67,0.02,-0.50,-0.38,0.35,0.39,0.30,0.11,1.11,-0.25,0.06,-0.98,-0.53,0.08,-0.16,-0.36,0.07,0.54,-0.32,0.07,0.27,0.13,3.02,0
-0.99,2.02,-0.88,4.17,1.50,2.39,-0.07,1.47,-2.39,1.48,-0.02,-0.29,-1.00,1.42,0.03,-0.92,1.14,-0.74,0.89,-0.12,0.26,0.67,0.02,-0.99,-0.67,0.41,-0.03,0.10,4.16,0
2.04,-0.88,-1.57,-0.98,-0.42,-0.82,-0.41,-0.17,-0.56,0.90,0.53,-0.43,-0.96,0.38,-0.84,0.82,0.16,-1.31,1.09,-0.11,0.05,0.11,0.14,-0.46,-0.05,-0.25,-0.05,-0.09,13.22,0
-0.10,0.86,0.16,-0.96,0.75,-0.48,1.02,-0.20,0.15,0.31,0.36,0.31,-0.52,0.11,-1.00,0.16,-1.00,-0.07,0.36,0.14,-0.31,-0.59,-0.02,-0.57,-0.44,0.12,0.18,-0.09,1.30,0
2.15,0.29,-1.67,1.33,0.48,-1.07,0.68,-0.43,0.14,0.27,-0.81,0.61,0.25,0.44,-0.60,-0.80,-0.15,-0.73,-0.24,-0.31,0.05,0.45,0.00,0.01,0.45,-0.45,-0.01,-0.07,1.08,0
-1.25,0.55,1.40,5.27,0.91,0.52,-0.24,0.29,-1.46,1.35,-1.15,0.34,1.28,-0.34,-0.72,-0.89,0.66,-0.22,1.30,0.19,0.24,0.98,-0.50,1.31,-0.38,0.41,-0.06,-0.30,1.66,0
1.15,-0.48,1.13,-0.39,-1.09,-0.47,-0.69,-0.02,3.25,-1.48,0.90,-1.40,1.69,1.26,0.79,-0.87,0.89,0.08,-0.22,-0.06,0.09,0.66,-0.12,0.43,0.44,-0.55,0.07,0.04,78.44,0
-0.79,1.04,1.23,1.68,0.99,0.25,1.07,0.03,-0.91,-0.81,-1.48,0.01,1.03,-1.73,-1.45,0.79,0.05,0.19,-1.15,0.11,-0.06,-0.13,-0.30,-0.55,0.52,-0.03,0.05,0.12,70.42,0
1.32,-0.95,1.14,-0.75,-1.74,0.02,-1.26,0.24,-0.37,0.75,0.69,0.02,-0.20,-0.07,0.89,-0.27,-0.71,2.13,-0.71,-0.39,-0.13,0.01,0.00,0.04,-0.07,1.14,-0.02,0.02,43.61,0
-0.65,-0.32,1.95,-1.89,-0.42,0.25,-0.58,0.22,0.22,-0.20,-1.87,-0.04,1.49,-1.87,-1.79,1.32,-0.14,-1.03,0.39,0.14,0.13,0.78,-0.07,-0.71,-0.08,-0.25,0.30,0.20,4.86,0
-0.45,1.04,-0.10,-0.83,0.59,-0.59,0.85,-0.01,0.10,0.38,0.37,0.66,0.01,0.14,-0.99,0.19,-0.84,-0.13,0.34,0.23,-0.30,-0.54,0.02,-0.53,-0.38,0.15,0.45,0.22,5.11,0
1.25,0.21,0.76,0.67,-0.54,-0.86,-0.03,-0.08,0.06,-0.10,0.46,0.49,-0.16,0.37,1.17,-0.12,0.07,-1.02,-0.73,-0.17,-0.19,-0.53,0.26,0.62,0.06,0.09,-0.01,0.02,1.29,0
1.12,0.18,1.18,1.16,-0.69,-0.40,-0.31,0.04,-0.04,0.11,1.50,1.43,0.73,0.16,0.51,0.57,-0.78,0.39,-0.31,-0.06,0.02,0.06,0.05,0.52,0.28,-0.57,0.05,0.03,14.13,0
-0.01,-0.47,1.77,-1.75,-1.06,-0.40,0.02,-0.26,-2.45,1.14,1.36,0.04,0.99,-0.74,-1.16,-0.72,0.42,0.15,0.40,-0.08,-0.28,-0.23,0.03,0.52,-0.10,-0.41,-0.11,-0.19,56.65,0
0.63,-1.04,-1.17,0.62,1.99,3.37,-0.16,0.74,1.47,-0.51,0.63,-2.06,1.74,1.89,-0.31,0.24,0.03,0.32,-0.06,0.56,-0.23,-1.09,-0.28,0.84,0.54,-0.56,-0.07,0.08,313.54,0
-1.64,1.20,-0.60,-0.91,0.36,-1.39,0.72,0.35,0.14,-0.50,-1.27,-0.07,-0.71,0.74,-0.21,-0.37,-0.04,-0.44,0.07,-0.15,-0.11,-0.17,-0.13,-0.17,-0.07,-0.14,-0.04,-0.11,29.87,0
2.15,-1.29,-1.00,-0.97,-0.74,0.24,-1.24,0.15,0.04,0.99,0.13,-0.59,-0.67,-0.14,-0.36,1.46,-0.29,-0.28,1.04,0.09,0.36,0.78,0.04,0.11,-0.12,-0.10,-0.02,-0.05,69.69,0
-0.74,0.72,1.33,-1.29,0.49,-0.45,0.90,-0.09,0.42,-1.25,2.45,-1.52,2.01,1.93,-0.95,0.06,0.26,-0.25,-0.75,-0.03,-0.04,-0.01,-0.15,0.03,0.06,0.80,-0.07,0.05,44.65,0
2.02,-0.23,-0.10,0.42,-0.90,-1.07,-0.48,-0.12,1.37,-0.23,-0.29,0.66,0.04,0.11,1.00,0.04,-0.49,-0.21,-0.37,-0.27,-0.09,-0.10,0.40,0.33,-0.42,-1.03,0.06,-0.02,0.97,0
